source,target,type,weight
3248658911,3751948456,Directed,1
626328552,3751948456,Directed,1
2748923637,1061696540,Directed,1
2717217147,1061696540,Directed,1
2690340858,1061696540,Directed,1
2747566647,3093872810,Directed,1
4249561767,3093872810,Directed,1
2748923637,3093872810,Directed,1
2723185474,3093872810,Directed,1
1092215178,3093872810,Directed,1
2690340858,3093872810,Directed,1
2422623238,236918471,Directed,1
4040881750,236918471,Directed,1
1040695459,236918471,Directed,1
625979067,236918471,Directed,1
290650341,236918471,Directed,1
3248658911,236918471,Directed,1
795078984,236918471,Directed,1
2304802170,236918471,Directed,1
1686757266,236918471,Directed,1
903639980,236918471,Directed,1
798600121,236918471,Directed,1
852527832198770690,236918471,Directed,1
4893140956,236918471,Directed,1
796800012122521600,236918471,Directed,1
501944828,236918471,Directed,1
2422623238,2790340516,Directed,1
425096207,2790340516,Directed,1
1031704176,2790340516,Directed,1
237300872,2790340516,Directed,1
621285612,2790340516,Directed,1
1363013874,2790340516,Directed,1
371736833,2790340516,Directed,1
344992558,2790340516,Directed,1
3248658911,2790340516,Directed,1
707938812916330496,2790340516,Directed,1
2163310968,2790340516,Directed,1
926535049,2790340516,Directed,1
1686757266,2790340516,Directed,1
3558853576,2790340516,Directed,1
67318883,3238512813,Directed,1
475746939,3238512813,Directed,1
630367566,3238512813,Directed,1
237300872,431102126,Directed,1
475746939,431102126,Directed,1
621285612,431102126,Directed,1
764021907171663872,431102126,Directed,1
350224188,431102126,Directed,1
2163310968,431102126,Directed,1
2289439224,431102126,Directed,1
335553215,410788018,Directed,1
233548506,410788018,Directed,1
532567918,410788018,Directed,1
108036479,410788018,Directed,1
114288729,143966390,Directed,1
797971200,143966390,Directed,1
231187264,143966390,Directed,1
1524419966,143966390,Directed,1
75919854,143966390,Directed,1
425096207,3078256823,Directed,1
986846172,3078256823,Directed,1
501944828,3078256823,Directed,1
592007767,290453688,Directed,1
181709561,290453688,Directed,1
2289439224,290453688,Directed,1
2422623238,734858958322667521,Directed,1
335553215,734858958322667521,Directed,1
2297687756,734858958322667521,Directed,1
4590125417,734858958322667521,Directed,1
175334832,734858958322667521,Directed,1
697562296059588608,4124637371,Directed,1
782277126468825089,4124637371,Directed,1
833776048487677956,4124637371,Directed,1
2422623238,4124637371,Directed,1
288246284,4124637371,Directed,1
32660008,4124637371,Directed,1
831804464,4124637371,Directed,1
1536995378,4124637371,Directed,1
930518624,4124637371,Directed,1
67318883,4124637371,Directed,1
592007767,4124637371,Directed,1
114288729,4124637371,Directed,1
53332060,4124637371,Directed,1
203065438,4124637371,Directed,1
2601258594,4124637371,Directed,1
2333848675,4124637371,Directed,1
335553215,4124637371,Directed,1
452944514,4124637371,Directed,1
1941673615,4124637371,Directed,1
737056442,4124637371,Directed,1
625979067,4124637371,Directed,1
400393919,4124637371,Directed,1
236918471,4124637371,Directed,1
106086098,4124637371,Directed,1
233548506,4124637371,Directed,1
475746939,4124637371,Directed,1
701362882429263872,4124637371,Directed,1
322233579,4124637371,Directed,1
411064560,4124637371,Directed,1
1363013874,4124637371,Directed,1
2748923637,4124637371,Directed,1
598187305,4124637371,Directed,1
181709561,4124637371,Directed,1
2394728189,4124637371,Directed,1
797971200,4124637371,Directed,1
371736833,4124637371,Directed,1
849339692,4124637371,Directed,1
1925093647,4124637371,Directed,1
106853150,4124637371,Directed,1
533536556,4124637371,Directed,1
350224188,4124637371,Directed,1
2723185474,4124637371,Directed,1
2940722500,4124637371,Directed,1
630367566,4124637371,Directed,1
169122143,4124637371,Directed,1
47148388,4124637371,Directed,1
568107376,4124637371,Directed,1
14398836,4124637371,Directed,1
2163310968,4124637371,Directed,1
2717217147,4124637371,Directed,1
108036479,4124637371,Directed,1
1543913862,4124637371,Directed,1
1092215178,4124637371,Directed,1
250912657,4124637371,Directed,1
636429203,4124637371,Directed,1
900508574,4124637371,Directed,1
175334832,4124637371,Directed,1
1558004148,4124637371,Directed,1
38666681,4124637371,Directed,1
443551180,4124637371,Directed,1
236443603,4124637371,Directed,1
796800012122521600,4124637371,Directed,1
551174114,4124637371,Directed,1
75919854,4124637371,Directed,1
2289439224,4124637371,Directed,1
138098169,4124637371,Directed,1
2690340858,4124637371,Directed,1
2811544063,4124637371,Directed,1
2422623238,3093536956,Directed,1
288246284,3093536956,Directed,1
592007767,3093536956,Directed,1
1031704176,3093536956,Directed,1
2297687756,3093536956,Directed,1
621285612,3093536956,Directed,1
181709561,3093536956,Directed,1
344992558,3093536956,Directed,1
3248658911,3093536956,Directed,1
626328552,3093536956,Directed,1
926535049,3093536956,Directed,1
1686757266,3093536956,Directed,1
636429203,3093536956,Directed,1
1339439076,3093536956,Directed,1
2289439224,3093536956,Directed,1
592007767,162081482,Directed,1
114288729,162081482,Directed,1
1031704176,162081482,Directed,1
237300872,162081482,Directed,1
2297687756,162081482,Directed,1
701362882429263872,162081482,Directed,1
181709561,162081482,Directed,1
849339692,162081482,Directed,1
169122143,162081482,Directed,1
636429203,162081482,Directed,1
138098169,162081482,Directed,1
67318883,86546624,Directed,1
797971200,86546624,Directed,1
630367566,86546624,Directed,1
3404645212,86546624,Directed,1
75919854,86546624,Directed,1
697562296059588608,2182564033,Directed,1
820685731450552322,2182564033,Directed,1
67318883,2182564033,Directed,1
592007767,2182564033,Directed,1
53332060,2182564033,Directed,1
1031704176,2182564033,Directed,1
843246206,2182564033,Directed,1
237300872,2182564033,Directed,1
621285612,2182564033,Directed,1
371736833,2182564033,Directed,1
344992558,2182564033,Directed,1
3248658911,2182564033,Directed,1
630367566,2182564033,Directed,1
532567918,2182564033,Directed,1
2304802170,2182564033,Directed,1
926535049,2182564033,Directed,1
1686757266,2182564033,Directed,1
4893140956,2182564033,Directed,1
501944828,2182564033,Directed,1
1040695459,165404867,Directed,1
106086098,165404867,Directed,1
986846172,165404867,Directed,1
1524419966,165404867,Directed,1
798600121,165404867,Directed,1
2422623238,2914473683,Directed,1
195830419,2914473683,Directed,1
294753579,2914473683,Directed,1
568107376,2914473683,Directed,1
1308602820,2914473683,Directed,1
461280342,1421513695,Directed,1
288246284,1421513695,Directed,1
2740742208,1421513695,Directed,1
930518624,1421513695,Directed,1
592007767,1421513695,Directed,1
203065438,1421513695,Directed,1
3414762592,1421513695,Directed,1
1031704176,1421513695,Directed,1
237300872,1421513695,Directed,1
621285612,1421513695,Directed,1
598187305,1421513695,Directed,1
181709561,1421513695,Directed,1
2394728189,1421513695,Directed,1
371736833,1421513695,Directed,1
764021907171663872,1421513695,Directed,1
849339692,1421513695,Directed,1
986846172,1421513695,Directed,1
344992558,1421513695,Directed,1
3248658911,1421513695,Directed,1
169122143,1421513695,Directed,1
626328552,1421513695,Directed,1
2163310968,1421513695,Directed,1
926535049,1421513695,Directed,1
1686757266,1421513695,Directed,1
891177368,1421513695,Directed,1
1339439076,1421513695,Directed,1
2289439224,1421513695,Directed,1
930518624,1040271559,Directed,1
67318883,1040271559,Directed,1
203065438,1040271559,Directed,1
2601258594,1040271559,Directed,1
452944514,1040271559,Directed,1
1941673615,1040271559,Directed,1
1040695459,1040271559,Directed,1
236918471,1040271559,Directed,1
4759048456,1040271559,Directed,1
106853150,1040271559,Directed,1
2566158898,1040271559,Directed,1
630367566,1040271559,Directed,1
250912657,1040271559,Directed,1
636429203,1040271559,Directed,1
551174114,1040271559,Directed,1
1339439076,1040271559,Directed,1
2289439224,1040271559,Directed,1
32660008,35561164,Directed,1
67318883,35561164,Directed,1
592007767,35561164,Directed,1
335553215,35561164,Directed,1
195830419,35561164,Directed,1
1040695459,35561164,Directed,1
233548506,35561164,Directed,1
322233579,35561164,Directed,1
797971200,35561164,Directed,1
986846172,35561164,Directed,1
533536556,35561164,Directed,1
231187264,35561164,Directed,1
795078984,35561164,Directed,1
630367566,35561164,Directed,1
2304802170,35561164,Directed,1
2717217147,35561164,Directed,1
1524419966,35561164,Directed,1
108036479,35561164,Directed,1
1092215178,35561164,Directed,1
4124637371,35561164,Directed,1
551174114,35561164,Directed,1
3193917928,35561164,Directed,1
75919854,35561164,Directed,1
401477209,337127627,Directed,1
114288729,337127627,Directed,1
843246206,337127627,Directed,1
322233579,337127627,Directed,1
1363013874,337127627,Directed,1
764021907171663872,337127627,Directed,1
3248658911,337127627,Directed,1
2163310968,337127627,Directed,1
1092215178,337127627,Directed,1
175334832,337127627,Directed,1
2289439224,337127627,Directed,1
930518624,2213550694,Directed,1
67318883,2213550694,Directed,1
106086098,2213550694,Directed,1
106853150,2213550694,Directed,1
4124637371,2213550694,Directed,1
551174114,2213550694,Directed,1
2333848675,327649487,Directed,1
335553215,327649487,Directed,1
452944514,327649487,Directed,1
344161473,327649487,Directed,1
3404645212,327649487,Directed,1
501944828,327649487,Directed,1
335553215,333132152,Directed,1
1040695459,333132152,Directed,1
69729458,333132152,Directed,1
532567918,333132152,Directed,1
108036479,333132152,Directed,1
237300872,3312108635,Directed,1
4249561767,3312108635,Directed,1
574221482,3312108635,Directed,1
737056442,3312108635,Directed,1
322233579,3312108635,Directed,1
2748923637,3312108635,Directed,1
764021907171663872,3312108635,Directed,1
2723185474,3312108635,Directed,1
2163310968,3312108635,Directed,1
1092215178,3312108635,Directed,1
755316620,3312108635,Directed,1
345944506,3312108635,Directed,1
796800012122521600,3312108635,Directed,1
2690340858,3312108635,Directed,1
67318883,246575315,Directed,1
411064560,246575315,Directed,1
598187305,246575315,Directed,1
106853150,246575315,Directed,1
231187264,246575315,Directed,1
1524419966,246575315,Directed,1
38666681,246575315,Directed,1
75919854,246575315,Directed,1
2422623238,1570496725,Directed,1
181709561,1570496725,Directed,1
891177368,1570496725,Directed,1
401477209,713416117826543616,Directed,1
630367566,713416117826543616,Directed,1
2163310968,713416117826543616,Directed,1
900508574,713416117826543616,Directed,1
203065438,2381971674,Directed,1
237300872,2381971674,Directed,1
737056442,2381971674,Directed,1
322233579,2381971674,Directed,1
237300872,243135866,Directed,1
621285612,243135866,Directed,1
344992558,243135866,Directed,1
138098169,243135866,Directed,1
2297687756,2921722078,Directed,1
3248658911,2921722078,Directed,1
350224188,2921722078,Directed,1
926535049,2921722078,Directed,1
2289439224,2921722078,Directed,1
2422623238,107727072,Directed,1
930518624,107727072,Directed,1
237300872,107727072,Directed,1
621285612,107727072,Directed,1
2394728189,107727072,Directed,1
106853150,107727072,Directed,1
532567918,107727072,Directed,1
626328552,107727072,Directed,1
1686757266,107727072,Directed,1
501944828,107727072,Directed,1
344161473,4282307963,Directed,1
1363013874,4282307963,Directed,1
2723185474,4282307963,Directed,1
461280342,419457253,Directed,1
288246284,419457253,Directed,1
1031704176,419457253,Directed,1
237300872,419457253,Directed,1
69729458,419457253,Directed,1
621285612,419457253,Directed,1
371736833,419457253,Directed,1
849339692,419457253,Directed,1
344992558,419457253,Directed,1
3248658911,419457253,Directed,1
926535049,419457253,Directed,1
227821453,419457253,Directed,1
1686757266,419457253,Directed,1
67318883,301674726,Directed,1
246973630,301674726,Directed,1
501944828,301674726,Directed,1
2394728189,2445449937,Directed,1
4759048456,2445449937,Directed,1
2304802170,2445449937,Directed,1
345944506,2445449937,Directed,1
32660008,72440043,Directed,1
630367566,72440043,Directed,1
551174114,72440043,Directed,1
461280342,621285612,Directed,1
2422623238,621285612,Directed,1
288246284,621285612,Directed,1
820685731450552322,621285612,Directed,1
401477209,621285612,Directed,1
930518624,621285612,Directed,1
1031704176,621285612,Directed,1
335553215,621285612,Directed,1
237300872,621285612,Directed,1
195830419,621285612,Directed,1
1040695459,621285612,Directed,1
625979067,621285612,Directed,1
106086098,621285612,Directed,1
475746939,621285612,Directed,1
322233579,621285612,Directed,1
598187305,621285612,Directed,1
181709561,621285612,Directed,1
2394728189,621285612,Directed,1
371736833,621285612,Directed,1
764021907171663872,621285612,Directed,1
344992558,621285612,Directed,1
350224188,621285612,Directed,1
169122143,621285612,Directed,1
926535049,621285612,Directed,1
250912657,621285612,Directed,1
175334832,621285612,Directed,1
1558004148,621285612,Directed,1
4893140956,621285612,Directed,1
1339439076,621285612,Directed,1
138098169,621285612,Directed,1
4249561767,217360621,Directed,1
1004909329,217360621,Directed,1
774339360,217360621,Directed,1
755316620,217360621,Directed,1
250912657,217360621,Directed,1
53332060,194228463,Directed,1
2333848675,194228463,Directed,1
335553215,194228463,Directed,1
69729458,194228463,Directed,1
532567918,194228463,Directed,1
108036479,194228463,Directed,1
697562296059588608,411064560,Directed,1
833776048487677956,411064560,Directed,1
32660008,411064560,Directed,1
831804464,411064560,Directed,1
1536995378,411064560,Directed,1
67318883,411064560,Directed,1
335553215,411064560,Directed,1
625979067,411064560,Directed,1
246973630,411064560,Directed,1
106086098,411064560,Directed,1
2748923637,411064560,Directed,1
797971200,411064560,Directed,1
4759048456,411064560,Directed,1
106853150,411064560,Directed,1
294753579,411064560,Directed,1
231187264,411064560,Directed,1
2723185474,411064560,Directed,1
630367566,411064560,Directed,1
3404645212,411064560,Directed,1
4124637371,411064560,Directed,1
14668733,411064560,Directed,1
1308602820,411064560,Directed,1
2690340858,411064560,Directed,1
501944828,411064560,Directed,1
345310824,803581588349091840,Directed,1
195830419,803581588349091840,Directed,1
236918471,803581588349091840,Directed,1
1004909329,803581588349091840,Directed,1
186600007,1363013874,Directed,1
114288729,1363013874,Directed,1
843246206,1363013874,Directed,1
344161473,1363013874,Directed,1
1925093647,1363013874,Directed,1
986846172,1363013874,Directed,1
707938812916330496,1363013874,Directed,1
3404645212,1363013874,Directed,1
1558004148,1363013874,Directed,1
34406866,1363013874,Directed,1
501944828,1363013874,Directed,1
697562296059588608,304611571,Directed,1
833776048487677956,304611571,Directed,1
